
351–400,University of PisaItaly,"50,810",28.9,4%,52 : 48
351–400,Royal Veterinary CollegeUnited Kingdom,"1,856",10.1,18%,75 : 25
351–400,Sabancı UniversityTurkeyExplore,"3,247",20.0,9%,41 : 59
351–400,University of SalernoItaly,"37,230",51.4,1%,60 : 40
351–400,University of South CarolinaUnited States,"30,869",18.2,5%,55 : 45
351–400,Stellenbosch UniversitySouth Africa,"23,207",26.1,8%,54 : 46
351–400,University of StrasbourgFrance,"41,399",16.5,19%,58 : 42
351–400,Sun Yat-sen UniversityChinaExplore,"51,089",16.3,9%,51 : 49
351–400,Temple UniversityUnited States,"33,958",11.5,8%,52 : 48
351–400,University of TriesteItaly,"17,054",24.8,8%,56 : 44
351–400,Tulane UniversityUnited States,"11,193",11.0,11%,56 : 44
351–400,University of TurkuFinland,"12,263",15.7,5%,62 : 38
351–400,University College CorkIreland,"15,890",21.8,17%,56 : 44
351–400,University of VermontUnited StatesExploreApply,"10,992",8.9,3%,56 : 44
351–400,Université de Versailles Saint-Quentin-en-YvelinesFrance,"17,323",22.4,14%,59 : 41
351–400,University of WaikatoNew Zealand,"10,019",17.0,27%,56 : 44
351–400,Wayne State UniversityUnited States,"22,215",10.8,9%,56 : 44
351–400,York UniversityCanadaExplore,"46,146",40.8,23%,58 : 42
401–500,Auckland University of TechnologyNew Zealand,"17,861",15.8,42%,59 : 41
401–500,University of Bari Aldo MoroItaly,"47,856",60.5,2%,63 : 37
401–500,Bar-Ilan UniversityIsrael,"16,412",17.5,5%,61 : 39
401–500,University of BergamoItaly,"16,769",55.5,6%,63 : 37
401–500,Bilkent UniversityTurkeyExplore,"10,007",14.4,5%,45 : 55
401–500,"Binghamton University, State University of New YorkUnited States","17,238",23.7,15%,48 : 52
401–500,Boğaziçi UniversityTurkey,"11,967",26.8,8%,49 : 51
401–500,University of BresciaItaly,"14,542",26.4,7%,46 : 54
401–500,University of CalabriaItaly,"28,313",35.1,3%,58 : 42
401–500,CentraleSupélecFrance,"4,226",11.6,33%,22 : 78
401–500,Charles University in PragueCzech Republic,"50,495",13.1,16%,61 : 39
401–500,Chung-Ang UniversitySouth Korea,"11,381",16.1,28%,48 : 52
401–500,Claude Bernard University Lyon 1France,"27,067",13.0,12%,54 : 46
401–500,University of CyprusCyprus,"6,989",23.1,9%,68 : 32
401–500,Dublin City UniversityIreland,"9,180",25.5,17%,52 : 48
401–500,University of FlorenceItaly,"53,112",15.7,7%,60 : 40
401–500,Florida International UniversityUnited States,"32,838",24.4,8%,56 : 44
401–500,University of GenoaItaly,"35,711",27.1,9%,56 : 44
401–500,University of GrazAustria,"21,053",22.9,13%,64 : 36
401–500,Graz University of TechnologyAustria,"6,395",10.2,17%,23 : 77
401–500,University of GreifswaldGermany,"10,857",20.8,6%,56 : 44
401–500,Hamburg University of TechnologyGermany,"7,391",55.1,19%,26 : 74
401–500,Hasselt UniversityBelgium,"5,045",19.0,12%,47 : 53
401–500,Hofstra UniversityUnited StatesExplore,"10,001",13.9,10%,56 : 44
401–500,Hokkaido UniversityJapan,"18,038",8.0,9%,30 : 70
401–500,Hong Kong Baptist UniversityHong KongExplore,"11,467",11.4,30%,61 : 39
401–500,Huazhong University of Science and TechnologyChina,"56,140",16.7,5%,35 : 65
401–500,University of HullUnited Kingdom,"13,482",16.6,19%,53 : 47
401–500,Jordan University of Science and TechnologyJordanExplore,"23,103",12.6,20%,57 : 43
401–500,University of JyväskyläFinland,"10,020",15.8,5%,61 : 39
401–500,University of KaiserslauternGermany,"14,493",52.5,16%,37 : 63
401–500,Kazan Federal UniversityRussian Federation,"25,916",10.8,9%,67 : 33
401–500,University of KwaZulu-NatalSouth AfricaExplore,"32,023",25.3,5%,59 : 41
401–500,Kyung Hee UniversitySouth KoreaExplore,"23,512",17.2,18%,44 : 56
401–500,University of LilleFrance,"67,978",28.1,12%,56 : 44
401–500,Louisiana State UniversityUnited States,"29,533",20.5,6%,52 : 48
401–500,Makerere UniversityUganda,"36,688",28.8,8%,52 : 48
401–500,University of ManitobaCanada,"29,017",28.0,15%,54 : 46
401–500,Marche Polytechnic UniversityItaly,"16,931",24.0,4%,45 : 55
401–500,"University of Maryland, Baltimore CountyUnited States","11,781",18.8,8%,46 : 54
401–500,Massey UniversityNew Zealand,"18,688",15.7,29%,62 : 38
401–500,Maynooth UniversityIrelandExplore,"8,361",30.6,12%,55 : 45
401–500,Middlesex UniversityUnited Kingdom,"14,756",18.0,46%,60 : 40
401–500,University of Milan-BicoccaItaly,"34,245",48.4,7%,61 : 39
401–500,University of MissouriUnited States,"30,535",11.5,6%,53 : 47
401–500,University of Modena and Reggio EmiliaItaly,"20,737",27.8,6%,53 : 47
401–500,University of MontanaUnited States,"9,573",16.6,3%,56 : 44
401–500,Murdoch UniversityAustraliaExplore,"15,526",30.7,48%,58 : 42
401–500,University of Naples Federico IIItaly,"81,056",55.9,n/a,56 : 44
401–500,National Chiao Tung UniversityTaiwan,"12,639",17.7,7%,28 : 72
401–500,National Research Nuclear University MEPhIRussian FederationExplore,"7,064",7.6,15%,31 : 69
401–500,National Taiwan University of Science and Technology (Taiwan Tech)TaiwanExplore,"7,981",18.7,13%,32 : 68
401–500,University of Nebraska Medical CenterUnited States,"2,856",2.4,9%,67 : 33
401–500,University of NeuchâtelSwitzerland,"4,216",8.8,23%,60 : 40
401–500,Northern Arizona UniversityUnited States,"27,227",26.8,5%,58 : 42
401–500,Norwegian University of Life SciencesNorway,"5,723",7.1,22%,58 : 42
401–500,Novosibirsk State UniversityRussian Federation,"7,242",6.5,18%,51 : 49
401–500,University of OklahomaUnited States,"27,333",10.6,7%,51 : 49
401–500,The Open UniversityUnited Kingdom,"67,357",33.0,8%,61 : 39
401–500,Oxford Brookes UniversityUnited Kingdom,"13,256",17.9,28%,58 : 42
401–500,University of ParmaItaly,"24,307",27.6,6%,56 : 44
401–500,Plymouth UniversityUnited Kingdom,"18,336",18.0,15%,52 : 48
401–500,Polytechnic University of CataloniaSpain,"21,581",9.8,12%,27 : 73
401–500,Polytechnic University of TurinItaly,"30,903",29.7,14%,28 : 72
401–500,Qatar UniversityQatarExplore,"13,342",17.6,42%,73 : 27
401–500,Quaid-i-azam UniversityPakistan,"13,559",26.6,n/a,57 : 43
401–500,Reykjavík UniversityIceland,"3,206",29.4,6%,59 : 41
401–500,RMIT UniversityAustraliaExplore,"31,465",17.2,25%,47 : 53
401–500,University of Rome II – Tor VergataItaly,"32,325",17.9,6%,51 : 49
401–500,University of Rome IIIItaly,"34,492",56.2,4%,59 : 41
401–500,Roskilde UniversityDenmark,"6,034",14.5,9%,62 : 38
401–500,University of Rovira i VirgiliSpain,"12,604",12.6,10%,59 : 41
401–500,University of St GallenSwitzerland,"7,456",13.1,35%,33 : 67
401–500,Saint Louis UniversityUnited States,"10,976",6.8,7%,59 : 41
401–500,Saint Petersburg State UniversityRussian Federation,"21,433",5.8,10%,65 : 35
401–500,San Diego State UniversityUnited States,"29,136",30.7,7%,56 : 44
401–500,University of SaskatchewanCanada,"16,712",16.3,17%,56 : 44
401–500,Sciences PoFrance,"9,679",38.1,45%,59 : 41
401–500,Semmelweis UniversityHungary,"10,880",10.7,31%,68 : 32
401–500,University of SiegenGermany,"19,339",49.2,11%,49 : 51
401–500,University of SienaItaly,"17,928",14.0,6%,59 : 41
401–500,"Soas, University of LondonUnited Kingdom","4,854",11.5,56%,64 : 36
401–500,Southern Cross UniversityAustralia,"8,298",32.4,18%,65 : 35
401–500,State University of CampinasBrazil,"26,811",14.3,4%,47 : 53
401–500,University of StrathclydeUnited Kingdom,"17,496",21.5,27%,49 : 51
401–500,Swinburne University of TechnologyAustralia,"13,269",24.7,25%,39 : 61
401–500,University of Texas at San AntonioUnited States,"25,945",25.8,6%,49 : 51
401–500,Tokyo Medical and Dental University (TMDU)Japan,"2,906",3.2,7%,50 : 50
401–500,Tongji UniversityChina,"35,810",12.9,11%,39 : 61
401–500,University of TsukubaJapan,"16,514",13.0,19%,39 : 61
401–500,University of TulsaUnited States,"4,671",12.4,25%,43 : 57
401–500,University of TurinItaly,"59,116",31.4,7%,n/a
401–500,UiT The Arctic University of NorwayNorway,"12,601",12.1,12%,61 : 39
401–500,University of Urbino Carlo BoItaly,"11,658",28.6,9%,59 : 41
401–500,Verona UniversityItalyExplore,"24,582",20.6,6%,64 : 36
401–500,Victoria University of WellingtonNew Zealand,"17,086",19.8,20%,56 : 44
401–500,Western Sydney UniversityAustralia,"32,744",34.0,13%,55 : 45
401–500,University of Wisconsin-MilwaukeeUnited States,"21,928",18.7,6%,52 : 48
401–500,Wuhan UniversityChinaExplore,"50,178",14.3,7%,n/a
401–500,Xiamen UniversityChina,"41,430",15.0,4%,49 : 51
501–600,Alfaisal UniversitySaudi Arabia,"1,891",14.5,34%,56 : 44
501–600,American University of BeirutLebanon,"8,045",8.6,22%,51 : 49
501–600,Aristotle University of ThessalonikiGreece,"45,709",24.7,4%,57 : 43
501–600,University of ArkansasUnited States,"24,140",20.4,6%,52 : 48
501–600,Athens University of Economics and BusinessGreece,"9,674",42.2,7%,46 : 54
501–600,Australian Catholic UniversityAustraliaExplore,"21,846",30.7,9%,73 : 27
501–600,University of AveiroPortugal,"10,105",17.1,10%,52 : 48
501–600,Blaise Pascal UniversityFrance,"15,538",15.2,13%,55 : 45
501–600,Bond UniversityAustralia,"3,215",13.9,39%,52 : 48
501–600,Université Bourgogne Franche-Comté (UBFC)France,"56,702",28.9,11%,53 : 47
501–600,Ca’ Foscari University of VeniceItaly,"19,353",40.7,8%,64 : 36
501–600,Carleton UniversityCanada,"25,973",30.1,20%,47 : 53
501–600,University of CataniaItaly,"35,168",22.8,1%,59 : 41
501–600,Catholic University of the Sacred HeartItaly,"32,844",11.4,8%,n/a
501–600,Central China Normal UniversityChina,"36,706",23.1,7%,65 : 35
501–600,Central Queensland UniversityAustraliaExplore,"13,048",27.8,29%,56 : 44
501–600,"China Medical University, TaiwanTaiwanExplore","7,752",17.1,10%,53 : 47
501–600,University of CoimbraPortugal,"21,928",17.0,16%,57 : 43
501–600,Complutense University of MadridSpain,"62,392",20.1,13%,62 : 38
501–600,Concordia UniversityCanadaExplore,"32,331",31.1,28%,50 : 50
501–600,Creighton UniversityUnited States,"8,213",11.3,9%,58 : 42
501–600,Diego Portales UniversityChile,"16,348",14.4,2%,48 : 52
501–600,East China Normal UniversityChinaExplore,"27,189",12.6,13%,62 : 38
501–600,Edith Cowan UniversityAustraliaExplore,"16,315",35.5,23%,61 : 39
501–600,Ewha Womans UniversitySouth Korea,"15,044",14.4,11%,100 : 0
501–600,Federal University of São Paulo (UNIFESP)Brazil,"14,475",9.3,1%,55 : 45
501–600,Federico Santa María Technical UniversityChileExplore,"19,265",30.3,2%,23 : 77
501–600,University of FerraraItaly,"13,902",8.3,7%,56 : 44
501–600,Fujita Health UniversityJapan,"2,810",3.1,n/a,55 : 45
501–600,University of GranadaSpain,"59,539",17.6,14%,58 : 42
501–600,Harbin Institute of TechnologyChina,"29,395",10.0,9%,31 : 69
501–600,University of HertfordshireUnited Kingdom,"17,330",17.3,28%,54 : 46
501–600,Indian Institute of Technology DelhiIndia,"7,284",13.3,1%,20 : 80
501–600,Indian Institute of Technology KanpurIndia,"6,472",15.2,1%,14 : 86
501–600,Indian Institute of Technology KharagpurIndia,"11,016",18.0,n/a,16 : 84
501–600,Indian Institute of Technology RoorkeeIndia,"8,240",14.1,1%,16 : 84
501–600,University of IoanninaGreece,"21,672",41.6,4%,57 : 43
501–600,ITMO UniversityRussian Federation,"10,582",9.5,13%,37 : 63
501–600,Johannes Kepler University of LinzAustria,"6,449",11.0,10%,52 : 48
501–600,Keele UniversityUnited Kingdom,"7,986",13.9,23%,57 : 43
501–600,Kent State UniversityUnited States,"23,647",18.6,9%,59 : 41
501–600,King Fahd University of Petroleum and MineralsSaudi Arabia,"6,471",6.1,20%,0 : 100
501–600,King Saud UniversitySaudi Arabia,"34,489",9.3,10%,n/a
501–600,Konkuk UniversitySouth Korea,"15,229",28.0,12%,55 : 45
501–600,Lappeenranta University of TechnologyFinlandExplore,"3,622",23.4,19%,30 : 70
501–600,Lehigh UniversityUnited States,"6,476",11.4,16%,45 : 55
501–600,University of LimerickIreland,"13,302",20.3,18%,48 : 52
501–600,Lincoln UniversityNew Zealand,"2,455",4.3,34%,48 : 52
501–600,University of LisbonPortugal,"49,682",18.6,10%,50 : 50
501–600,Liverpool John Moores UniversityUnited Kingdom,"18,268",18.2,13%,54 : 46
501–600,University of LorraineFrance,"55,606",18.4,15%,52 : 48
501–600,Mahidol UniversityThailand,"28,996",10.5,3%,63 : 37
501–600,Masaryk UniversityCzech Republic,"34,756",22.4,20%,62 : 38
501–600,Memorial University of NewfoundlandCanada,"15,116",12.9,15%,57 : 43
501–600,Missouri University of Science and TechnologyUnited States,"8,146",23.7,17%,23 : 77
501–600,Montana State UniversityUnited States,"14,023",18.8,4%,46 : 54
501–600,University of NantesFrance,"37,231",24.7,10%,56 : 44
501–600,National and Kapodistrian University of AthensGreece,"60,850",32.9,9%,60 : 40
501–600,National Cheng Kung University (NCKU)Taiwan,"21,337",14.4,11%,36 : 64
501–600,National Taiwan Normal UniversityTaiwan,"10,718",12.9,26%,56 : 44
501–600,New Jersey Institute of TechnologyUnited States,"11,423",21.1,18%,24 : 76
501–600,Northumbria UniversityUnited Kingdom,"22,176",17.8,16%,54 : 46
501–600,NOVA University of LisbonPortugal,"19,495",19.1,14%,49 : 51
501–600,Oklahoma State UniversityUnited States,"21,677",22.1,6%,49 : 51
501–600,University of PalermoItaly,"43,249",27.8,1%,59 : 41
501–600,Panthéon-Sorbonne University – Paris 1France,"40,270",33.4,21%,60 : 40
501–600,Polytechnic University of ValenciaSpain,"23,471",10.0,11%,37 : 63
501–600,Pontifical Catholic University of ChileChile,"27,065",15.4,7%,n/a
501–600,Pontifical Javeriana UniversityColombia,"28,108",17.0,1%,56 : 44
501–600,University of PortoPortugal,"31,743",18.8,11%,54 : 46
501–600,University of PortsmouthUnited KingdomExplore,"19,096",15.6,27%,45 : 55
501–600,Université du QuébecCanada,"54,033",20.1,10%,57 : 43
501–600,Renmin University of ChinaChina,"25,183",12.0,6%,n/a
501–600,University of SalentoItaly,"19,025",37.8,1%,63 : 37
501–600,University of SassariItaly,"12,194",19.6,1%,64 : 36
501–600,Sejong UniversitySouth Korea,"11,884",16.3,6%,46 : 54
501–600,Shandong UniversityChina,"45,900",14.8,5%,n/a
501–600,Université de SherbrookeCanada,"14,373",12.3,8%,57 : 43
501–600,Soochow UniversityChina,"45,109",16.0,5%,54 : 46
501–600,South China University of TechnologyChina,"42,076",16.3,2%,35 : 65
501–600,University of South DakotaUnited States,"15,624",31.8,3%,61 : 39
501–600,Southeast UniversityChina,"32,464",11.7,5%,n/a
501–600,University of SplitCroatia,"20,817",30.7,1%,n/a
501–600,Stevens Institute of TechnologyUnited States,"5,636",16.2,35%,29 : 71
501–600,University of the Sunshine CoastAustralia,"8,202",28.3,16%,64 : 36
501–600,Tampere University of TechnologyFinlandExplore,"5,490",19.6,8%,23 : 77
501–600,University of Texas at ArlingtonUnited States,"26,325",25.3,14%,56 : 44
501–600,Texas Tech UniversityUnited States,"32,486",22.2,9%,46 : 54
501–600,Tianjin UniversityChina,"30,513",12.0,1%,n/a
501–600,Tokyo Metropolitan UniversityJapanExplore,"9,263",10.0,4%,36 : 64
501–600,University of ToledoUnited States,"18,525",15.9,10%,50 : 50
501–600,Tomsk State UniversityRussian Federation,"8,022",8.3,22%,n/a
501–600,Universiti Tunku Abdul Rahman (UTAR)MalaysiaExplore,"18,642",16.9,1%,52 : 48
501–600,University of UlsanSouth Korea,"13,689",12.6,3%,45 : 55
501–600,Ulster UniversityUnited Kingdom,"18,550",14.9,8%,55 : 45
501–600,United Arab Emirates UniversityUnited Arab EmiratesExplore,"7,492",9.2,26%,79 : 21
501–600,University of ValenciaSpain,"48,725",14.9,9%,60 : 40
501–600,University of WarsawPoland,"50,026",14.1,9%,66 : 34
501–600,University of the West of ScotlandUnited KingdomExplore,"11,160",20.0,13%,61 : 39
501–600,Xi’an Jiaotong UniversityChina,"32,199",10.7,4%,35 : 65
601–800,University of the AegeanGreece,"12,264",37.9,1%,59 : 41
601–800,AGH University of Science and TechnologyPoland,"32,930",14.9,2%,34 : 66
601–800,The University of AizuJapanExplore,"1,228",11.5,3%,13 : 87
601–800,University of AlcaláSpain,"18,023",13.1,21%,55 : 45
601–800,University of AlgarvePortugal,"7,643",12.2,11%,57 : 43
601–800,Aligarh Muslim UniversityIndia,"17,732",14.6,2%,36 : 64
601–800,American University in CairoEgypt,"6,093",12.4,5%,54 : 46
601–800,American University of SharjahUnited Arab Emirates,"5,778",15.0,84%,49 : 51
601–800,Amirkabir University of TechnologyIran,"12,815",23.3,1%,34 : 66
601–800,"University of the Andes, ColombiaColombia","16,664",15.3,2%,44 : 56
601–800,Atılım UniversityTurkeyExplore,"7,100",16.1,5%,43 : 57
601–800,Auburn UniversityUnited States,"23,186",18.2,5%,50 : 50
601–800,Babeş-Bolyai UniversityRomania,"37,961",24.3,2%,60 : 40
601–800,Banaras Hindu UniversityIndia,"24,399",18.8,2%,36 : 64
601–800,University of the Basque CountrySpain,"44,028",14.8,6%,52 : 48
601–800,Baylor UniversityUnited StatesExploreApply,"16,736",17.0,5%,57 : 43
601–800,University of BedfordshireUnited Kingdom,"11,366",18.9,32%,59 : 41
601–800,Beihang UniversityChina,"28,884",14.4,6%,n/a
601–800,Beijing Institute of TechnologyChina,"28,174",12.6,7%,34 : 66
601–800,University of Beira InteriorPortugal,"6,925",16.0,8%,52 : 48
601–800,Ben-Gurion University of the NegevIsrael,"16,568",20.4,3%,51 : 49
601–800,Beni-Suef UniversityEgypt,"69,962",32.5,1%,43 : 57
601–800,Bournemouth UniversityUnited Kingdom,"12,299",17.4,19%,56 : 44
601–800,University of BradfordUnited Kingdom,"9,636",17.0,30%,55 : 45
601–800,University of BrightonUnited Kingdom,"16,666",17.5,22%,57 : 43
601–800,University of CagliariItaly,"29,645",32.6,2%,60 : 40
601–800,Capital Medical UniversityChina,"12,488",6.9,4%,69 : 31
601–800,Carlos III University of MadridSpainExplore,"16,429",11.1,14%,43 : 57
601–800,University of Central LancashireUnited Kingdom,"16,500",15.5,18%,57 : 43
601–800,Central South UniversityChina,"55,707",17.1,1%,40 : 60
601–800,Chang Gung UniversityTaiwan,"7,540",12.5,2%,43 : 57
601–800,"University of Chemistry and Technology, PragueCzech Republic","4,210",10.0,20%,62 : 38
601–800,Chiba UniversityJapan,"14,002",10.1,5%,37 : 63
601–800,University of ChileChile,"38,848",17.2,5%,47 : 53
601–800,China Agricultural UniversityChina,"18,725",11.3,2%,58 : 42
601–800,"China University of Geosciences, BeijingChina","17,840",17.5,1%,33 : 67
601–800,"China University of Geosciences, WuhanChina","30,585",20.3,3%,n/a
601–800,Chonbuk National UniversitySouth KoreaExplore,"23,728",20.7,3%,44 : 56
601–800,Chonnam National UniversitySouth Korea,"23,984",13.8,3%,48 : 52
601–800,Chulalongkorn UniversityThailand,"38,734",14.8,3%,59 : 41
601–800,Comenius University in BratislavaSlovakia,"22,857",11.1,11%,66 : 34
601–800,COMSATS Institute of Information TechnologyPakistan,"30,126",10.4,n/a,24 : 76
601–800,Coventry UniversityUnited Kingdom,"22,737",14.3,45%,48 : 52
601–800,Czech Technical University in PragueCzech Republic,"21,266",13.2,16%,30 : 70
601–800,Dalian University of TechnologyChina,"38,678",16.6,2%,35 : 65
601–800,University of DaytonUnited States,"10,502",15.2,15%,48 : 52
601–800,University of DelhiIndia,"22,107",23.1,1%,49 : 51
601–800,De Montfort UniversityUnited Kingdom,"15,880",18.8,25%,58 : 42
601–800,Dublin Institute of TechnologyIreland,"14,544",19.5,26%,41 : 59
601–800,East China University of Science and TechnologyChina,"24,207",17.4,6%,41 : 59
601–800,Eastern Mediterranean UniversityNorthern CyprusExplore,"19,069",32.5,84%,37 : 63
601–800,University of East LondonUnited Kingdom,"11,857",20.2,33%,61 : 39
601–800,École Centrale de LyonFrance,"1,871",15.2,22%,25 : 75
601–800,École Normale Supérieure de CachanFrance,"1,631",10.5,15%,30 : 70
601–800,Edinburgh Napier UniversityUnited Kingdom,"10,953",20.3,32%,56 : 44
601–800,Embry-Riddle Aeronautical UniversityUnited States,"15,514",15.3,11%,17 : 83
601–800,Eötvös Loránd UniversityHungary,"23,558",14.8,7%,63 : 37
601–800,Federal University of ABC (UFABC)Brazil,"12,467",20.3,1%,31 : 69
601–800,Federal University of ItajubáBrazil,"7,559",15.3,1%,29 : 71
601–800,Federal University of Minas GeraisBrazil,"45,138",14.5,2%,53 : 47
601–800,Federal University of Rio de JaneiroBrazil,"54,989",14.0,2%,54 : 46
601–800,Federal University of Rio Grande do SulBrazil,"39,588",14.4,1%,47 : 53
601–800,Florida Atlantic UniversityUnited States,"17,330",15.8,10%,59 : 41
601–800,Florida Institute of TechnologyUnited StatesExplore,"5,343",14.6,35%,33 : 67
601–800,Fuzhou UniversityChina,"35,901",17.7,1%,42 : 58
601–800,Gebze Technical UniversityTurkey,"5,781",23.1,2%,34 : 66
601–800,Glasgow Caledonian UniversityUnited Kingdom,"13,826",21.9,19%,59 : 41
601–800,University of GreenwichUnited Kingdom,"14,678",18.7,35%,55 : 45
601–800,Hacettepe UniversityTurkey,"39,181",18.3,5%,57 : 43
601–800,University of HaifaIsrael,"17,917",30.7,2%,66 : 34
601–800,Hiroshima UniversityJapan,"14,769",8.3,6%,36 : 64
601–800,Huazhong Agricultural UniversityChina,"25,619",17.6,1%,53 : 47
601–800,University of HuddersfieldUnited Kingdom,"15,154",22.5,26%,56 : 44
601–800,Hunan UniversityChina,"42,004",22.2,2%,45 : 55
601–800,Indian Institute of Technology GuwahatiIndia,"5,419",13.4,1%,15 : 85
601–800,Indian Institute of Technology MadrasIndia,"9,033",14.9,n/a,19 : 81
601–800,Indian Institute of  Technology (Indian School of Mines) DhanbadIndia,"6,692",24.6,1%,15 : 85
601–800,Inha UniversitySouth Korea,"19,921",23.8,3%,38 : 62
601–800,Iran University of Science and TechnologyIran,"13,206",31.7,n/a,30 : 70
601–800,ISCTE-University Institute of LisbonPortugal,"8,699",22.8,12%,50 : 50
601–800,Isfahan University of TechnologyIran,"9,323",19.8,1%,42 : 58
601–800,Istanbul Technical UniversityTurkey,"36,061",16.9,4%,34 : 66
601–800,Jadavpur UniversityIndia,"11,011",17.6,n/a,31 : 69
601–800,University of JaénSpain,"16,894",20.5,8%,55 : 45
601–800,Jagiellonian UniversityPoland,"42,594",11.8,6%,67 : 33
601–800,University of JohannesburgSouth AfricaExplore,"28,122",27.4,7%,55 : 45
601–800,Juntendo UniversityJapan,"4,246",3.7,1%,52 : 48
601–800,Kagawa UniversityJapan,"6,453",9.6,2%,41 : 59
601–800,Kanazawa UniversityJapan,"10,464",10.4,5%,36 : 64
601–800,Kansas State UniversityUnited States,"22,017",14.7,11%,50 : 50
601–800,Kaohsiung Medical UniversityTaiwan,"6,894",12.2,6%,56 : 44
601–800,Universiti Kebangsaan MalaysiaMalaysia,"19,353",11.8,12%,70 : 30
601–800,Keio UniversityJapan,"34,689",11.1,7%,34 : 66
601–800,King Juan Carlos UniversitySpain,"33,849",26.5,11%,57 : 43
601–800,King Mongkut’s University of Technology ThonburiThailand,"16,413",22.0,1%,46 : 54
601–800,Kingston UniversityUnited Kingdom,"17,342",21.5,36%,55 : 45
601–800,K.N. Toosi University of TechnologyIran,"7,079",23.0,n/a,33 : 67
601–800,Kobe UniversityJapan,"15,751",7.8,7%,34 : 66
601–800,Kochi UniversityJapan,"5,584",8.4,1%,46 : 54
601–800,Kumamoto UniversityJapan,"10,214",7.8,6%,37 : 63
601–800,Kuwait UniversityKuwait,"37,752",24.0,13%,72 : 28
601–800,Kyungpook National UniversitySouth Korea,"27,162",18.2,4%,42 : 58
601–800,University of La LagunaSpain,"20,248",14.0,4%,57 : 43
601–800,Leeds Beckett UniversityUnited Kingdom,"20,122",20.8,14%,50 : 50
601–800,University of LincolnUnited Kingdom,"10,874",16.0,16%,56 : 44
601–800,University of LjubljanaSlovenia,"42,922",15.8,4%,60 : 40
601–800,Manchester Metropolitan UniversityUnited Kingdom,"26,686",15.3,15%,58 : 42
601–800,University of MariborSlovenia,"13,197",15.4,4%,54 : 46
601–800,Marquette UniversityUnited States,"10,664",12.4,5%,52 : 48
601–800,Middle East Technical UniversityTurkey,"26,739",26.3,7%,44 : 56
601–800,University of MinhoPortugalExplore,"18,257",18.4,10%,54 : 46
601–800,Mississippi State UniversityUnited States,"38,420",28.6,4%,50 : 50
601–800,Monterrey Institute of Technology and Higher EducationMexicoExplore,"14,003",17.2,13%,40 : 60
601–800,University of MurciaSpainExplore,"30,623",15.3,6%,61 : 39
601–800,Nagoya City UniversityJapan,"4,317",8.0,3%,52 : 48
601–800,Nanjing Agricultural UniversityChina,"26,301",16.1,1%,56 : 44
601–800,Nanjing Medical UniversityChina,"12,783",9.1,5%,n/a
601–800,Nanjing Normal UniversityChina,"26,714",14.6,3%,68 : 32
601–800,Nanjing Tech UniversityChina,"30,098",17.9,1%,n/a
601–800,National Autonomous University of MexicoMexico,"145,024",12.1,6%,51 : 49
601–800,National Central UniversityTaiwan,"10,859",9.5,10%,34 : 66
601–800,National Chengchi UniversityTaiwan,"15,555",16.9,13%,59 : 41
601–800,National Institute of Applied Sciences of Lyon (INSA Lyon)France,"6,029",8.5,30%,32 : 68
601–800,National Institute of Technology RourkelaIndia,"5,746",19.1,4%,25 : 75
601–800,National University of Science and Technology (MISiS)Russian Federation,"7,236",9.2,24%,41 : 59
601–800,National University of Sciences and TechnologyPakistan,"10,373",8.0,3%,33 : 67
601–800,National Sun Yat-Sen UniversityTaiwan,"9,013",15.7,5%,37 : 63
601–800,National Yang-Ming UniversityTaiwan,"4,255",5.0,2%,48 : 52
601–800,New Mexico State UniversityUnited States,"13,670",16.7,8%,53 : 47
601–800,University of North Carolina at GreensboroUnited States,"17,774",23.9,3%,66 : 34
601–800,Northeast Normal UniversityChina,"24,802",15.6,1%,64 : 36
601–800,University of Northern British Columbia (UNBC)Canada,"2,752",11.4,10%,60 : 40
601–800,Northwestern Polytechnical UniversityChina,"26,904",14.2,3%,26 : 74
601–800,Nottingham Trent UniversityUnited Kingdom,"23,045",16.9,18%,56 : 44
601–800,Okayama UniversityJapan,"13,115",7.9,4%,38 : 62
601–800,Old Dominion UniversityUnited States,"19,148",19.7,3%,54 : 46
601–800,Osaka City UniversityJapan,"8,386",9.1,4%,36 : 64
601–800,Otto von Guericke University of MagdeburgGermany,"14,248",12.2,14%,42 : 58
601–800,University of OviedoSpain,"23,806",13.4,2%,47 : 53
601–800,Palacký University OlomoucCzech RepublicExplore,"18,332",11.4,10%,69 : 31
601–800,Panjab UniversityIndia,"17,046",22.6,1%,46 : 54
601–800,University of PatrasGreece,"24,989",33.9,5%,49 : 51
601–800,University of PécsHungary,"16,396",12.6,17%,57 : 43
601–800,Peter the Great St Petersburg Polytechnic UniversityRussian FederationExplore,"16,775",6.8,20%,43 : 57
601–800,University of the PhilippinesPhilippines,"51,086",11.2,1%,61 : 39
601–800,Pontifical Catholic University of PeruPeru,"27,013",17.0,3%,48 : 52
601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio)Brazil,"15,638",22.0,3%,51 : 49
601–800,Portland State UniversityUnited States,"21,207",15.9,9%,54 : 46
601–800,University of PretoriaSouth Africa,"36,005",24.1,8%,56 : 44
601–800,Pusan National UniversitySouth Korea,"25,464",19.7,11%,46 : 54
601–800,Universiti Putra MalaysiaMalaysia,"25,929",12.9,18%,44 : 56
601–800,University of ReginaCanadaExplore,"12,178",22.2,15%,60 : 40
